ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-07-31,Australia,Northern Territory,33,0,30,3
2020-07-31,Australia,Queensland,1084,6,1066,12
2020-07-31,Australia,South Australia,451,4,443,4
2020-07-31,Australia,Tasmania,229,13,216,0
2020-07-31,Australia,Victoria,10931,116,4479,6336
2020-07-31,Australia,Western Australia,666,9,650,7
2020-07-31,Fiji,NA,27,1,18,8
2020-07-31,New Zealand,NA,1562,22,1518,22
2020-07-31,Papua New Guinea,NA,72,2,11,59
2020-08-01,Australia,Australian Capital Territory,113,3,110,0
2020-08-01,Australia,New South Wales,3784,50,2991,743
2020-08-01,Australia,Northern Territory,33,0,30,3
2020-08-01,Australia,Queensland,1085,6,1066,13
2020-08-01,Australia,South Australia,453,4,443,6
2020-08-01,Australia,Tasmania,229,13,216,0
2020-08-01,Australia,Victoria,10931,116,4696,6119
2020-08-01,Australia,Western Australia,641,9,652,-20
2020-08-01,Fiji,NA,27,1,18,8
2020-08-01,New Zealand,NA,1565,22,1518,25
2020-08-01,Papua New Guinea,NA,91,2,34,55
2020-08-02,Australia,Australian Capital Territory,113,3,110,0
2020-08-02,Australia,New South Wales,3797,50,2991,756
2020-08-02,Australia,Northern Territory,33,0,30,3
2020-08-02,Australia,Queensland,1085,6,1067,12
2020-08-02,Australia,South Australia,455,4,443,8
2020-08-02,Australia,Tasmania,229,13,216,0
2020-08-02,Australia,Victoria,11557,123,4915,6519
2020-08-02,Australia,Western Australia,669,9,654,6
2020-08-02,Fiji,NA,27,1,18,8
2020-08-02,New Zealand,NA,1567,22,1518,27
2020-08-02,Papua New Guinea,NA,110,2,34,74
2020-08-03,Australia,Australian Capital Territory,113,3,110,0
2020-08-03,Australia,New South Wales,3809,50,2992,767
2020-08-03,Australia,Northern Territory,33,0,30,3
2020-08-03,Australia,Queensland,1085,6,1067,12
2020-08-03,Australia,South Australia,457,4,443,10
2020-08-03,Australia,Tasmania,229,13,216,0
2020-08-03,Australia,Victoria,12335,147,5111,7077
2020-08-03,Australia,Western Australia,669,9,654,6
2020-08-03,Fiji,NA,27,1,18,8
2020-08-03,New Zealand,NA,1567,22,1523,22
2020-08-03,Papua New Guinea,NA,111,2,34,75
2020-08-04,Australia,Australian Capital Territory,113,3,110,0
2020-08-04,Australia,New South Wales,3820,50,2994,776
2020-08-04,Australia,Northern Territory,33,0,30,3
2020-08-04,Australia,Queensland,1088,6,1069,13
2020-08-04,Australia,South Australia,457,4,443,10
2020-08-04,Australia,Tasmania,229,13,216,0
2020-08-04,Australia,Victoria,13035,162,5283,7590
2020-08-04,Australia,Western Australia,670,9,654,7
2020-08-04,Fiji,NA,27,1,18,8
2020-08-04,New Zealand,NA,1569,22,1523,24
2020-08-04,Papua New Guinea,NA,114,2,34,78
2020-08-05,Australia,Australian Capital Territory,113,3,110,0
2020-08-05,Australia,New South Wales,3832,50,2994,788
2020-08-05,Australia,Northern Territory,33,0,30,3
2020-08-05,Australia,Queensland,1088,6,1069,13
2020-08-05,Australia,South Australia,456,4,444,8
2020-08-05,Australia,Tasmania,229,13,216,0
2020-08-05,Australia,Victoria,13469,170,5424,7875
2020-08-05,Australia,Western Australia,670,9,654,7
2020-08-05,Fiji,NA,27,1,18,8
2020-08-05,New Zealand,NA,1569,22,1524,23
2020-08-05,Papua New Guinea,NA,153,2,44,107
2020-08-06,Australia,Australian Capital Territory,113,3,110,0
2020-08-06,Australia,New South Wales,3842,50,2994,798
2020-08-06,Australia,Northern Territory,33,0,30,3
2020-08-06,Australia,Queensland,1087,6,1069,12
2020-08-06,Australia,South Australia,459,4,445,10
2020-08-06,Australia,Tasmania,229,13,216,0
2020-08-06,Australia,Victoria,13867,181,5628,8058
2020-08-06,Australia,Western Australia,642,9,627,6
2020-08-06,Fiji,NA,27,1,18,8
2020-08-06,New Zealand,NA,1569,22,1524,23
2020-08-06,Papua New Guinea,NA,163,3,53,107
2020-08-07,Australia,Australian Capital Territory,113,3,110,0
2020-08-07,Australia,New South Wales,3851,50,2994,807
2020-08-07,Australia,Northern Territory,33,0,30,3
2020-08-07,Australia,Queensland,1088,6,1071,11
2020-08-07,Australia,South Australia,459,4,445,10
2020-08-07,Australia,Tasmania,229,13,216,0
2020-08-07,Australia,Victoria,14283,193,6066,8024
2020-08-07,Australia,Western Australia,642,9,628,5
2020-08-07,Fiji,NA,27,1,18,8
2020-08-07,New Zealand,NA,1569,22,1524,23
2020-08-07,Papua New Guinea,NA,188,3,53,132
2020-08-08,Australia,Australian Capital Territory,113,3,110,0
2020-08-08,Australia,New South Wales,3861,50,2994,817
2020-08-08,Australia,Northern Territory,33,0,30,3
2020-08-08,Australia,Queensland,1088,6,1071,11
2020-08-08,Australia,South Australia,459,4,446,9
2020-08-08,Australia,Tasmania,229,13,216,0
2020-08-08,Australia,Victoria,14659,210,6378,8071
2020-08-08,Australia,Western Australia,642,9,629,4
2020-08-08,Fiji,NA,27,1,18,8
2020-08-08,New Zealand,NA,1569,22,1524,23
2020-08-08,Papua New Guinea,NA,188,3,53,132
2020-08-09,Australia,Australian Capital Territory,113,3,110,0
2020-08-09,Australia,New South Wales,3875,50,2994,831
2020-08-09,Australia,Northern Territory,33,0,30,3
2020-08-09,Australia,Queensland,1089,6,1072,11
2020-08-09,Australia,South Australia,459,4,447,8
2020-08-09,Australia,Tasmania,229,13,216,0
2020-08-09,Australia,Victoria,14957,228,6378,8351
2020-08-09,Australia,Western Australia,642,9,629,4
2020-08-09,Fiji,NA,27,1,18,8
2020-08-09,New Zealand,NA,1569,22,1526,21
2020-08-09,Papua New Guinea,NA,214,3,53,158
2020-08-10,Australia,Australian Capital Territory,113,3,110,0
2020-08-10,Australia,New South Wales,3897,50,2994,853
2020-08-10,Australia,Northern Territory,33,0,30,3
2020-08-10,Australia,Queensland,1089,6,1075,8
2020-08-10,Australia,South Australia,459,4,447,8
2020-08-10,Australia,Tasmania,229,13,216,0
2020-08-10,Australia,Victoria,15251,246,6642,8363
2020-08-10,Australia,Western Australia,642,9,630,3
2020-08-10,Fiji,NA,27,1,18,8
2020-08-10,New Zealand,NA,1570,22,1526,22
2020-08-10,Papua New Guinea,NA,214,3,53,158
2020-08-11,Australia,Australian Capital Territory,113,3,110,0
2020-08-11,Australia,New South Wales,3915,50,2994,871
2020-08-11,Australia,Northern Territory,33,0,31,2
2020-08-11,Australia,Queensland,1089,6,1076,7
2020-08-11,Australia,South Australia,459,4,447,8
2020-08-11,Australia,Tasmania,230,13,216,1
2020-08-11,Australia,Victoria,15646,267,6889,8490
2020-08-11,Australia,Western Australia,642,9,632,1
2020-08-11,Fiji,NA,27,1,18,8
2020-08-11,New Zealand,NA,1570,22,1526,22
2020-08-11,Papua New Guinea,NA,214,3,71,140
2020-08-12,Australia,Australian Capital Territory,113,3,110,0
2020-08-12,Australia,New South Wales,3927,51,2994,882
2020-08-12,Australia,Northern Territory,33,0,31,2
2020-08-12,Australia,Queensland,1089,6,1076,7
2020-08-12,Australia,South Australia,459,4,449,6
2020-08-12,Australia,Tasmania,230,13,216,1
2020-08-12,Australia,Victoria,15863,275,7271,8317
2020-08-12,Australia,Western Australia,644,9,632,3
2020-08-12,Fiji,NA,27,1,18,8
2020-08-12,New Zealand,NA,1589,22,1531,36
2020-08-12,Papua New Guinea,NA,287,3,78,206
2020-08-13,Australia,Australian Capital Territory,113,3,110,0
2020-08-13,Australia,New South Wales,3936,51,2994,891
2020-08-13,Australia,Northern Territory,33,0,31,2
2020-08-13,Australia,Queensland,1091,6,1076,9
2020-08-13,Australia,South Australia,460,4,449,7
2020-08-13,Australia,Tasmania,230,13,216,1
2020-08-13,Australia,Victoria,16234,289,7493,8452
2020-08-13,Australia,Western Australia,645,9,632,4
2020-08-13,Fiji,NA,28,1,20,7
2020-08-13,New Zealand,NA,1602,22,1531,49
2020-08-13,Papua New Guinea,NA,271,3,78,190
2020-08-14,Australia,Australian Capital Territory,113,3,110,0
2020-08-14,Australia,New South Wales,3945,51,2994,900
2020-08-14,Australia,Northern Territory,33,0,31,2
2020-08-14,Australia,Queensland,1091,6,1079,6
2020-08-14,Australia,South Australia,460,4,449,7
2020-08-14,Australia,Tasmania,230,13,216,1
2020-08-14,Australia,Victoria,16517,293,8121,8103
2020-08-14,Australia,Western Australia,646,9,632,5
2020-08-14,Fiji,NA,28,1,20,7
2020-08-14,New Zealand,NA,1609,22,1531,56
2020-08-14,Papua New Guinea,NA,271,3,78,190
2020-08-15,Australia,Australian Capital Territory,113,3,110,0
2020-08-15,Australia,New South Wales,3950,52,2994,904
2020-08-15,Australia,Northern Territory,33,0,31,2
2020-08-15,Australia,Queensland,1091,6,1079,6
2020-08-15,Australia,South Australia,460,4,449,7
2020-08-15,Australia,Tasmania,230,13,216,1
2020-08-15,Australia,Victoria,16764,309,8121,8334
2020-08-15,Australia,Western Australia,646,9,633,4
2020-08-15,Fiji,NA,28,1,20,7
2020-08-15,New Zealand,NA,1622,22,1531,69
2020-08-15,Papua New Guinea,NA,271,3,78,190
2020-08-16,Australia,Australian Capital Territory,113,3,110,0
2020-08-16,Australia,New South Wales,3957,52,2994,911
2020-08-16,Australia,Northern Territory,33,0,31,2
2020-08-16,Australia,Queensland,1091,6,1079,6
2020-08-16,Australia,South Australia,461,4,450,7
2020-08-16,Australia,Tasmania,230,13,216,1
2020-08-16,Australia,Victoria,17027,334,8570,8123
2020-08-16,Australia,Western Australia,646,9,633,4
2020-08-16,Fiji,NA,28,1,20,7
2020-08-16,New Zealand,NA,1631,22,1531,78
2020-08-16,Papua New Guinea,NA,323,3,110,210
2020-08-17,Australia,Australian Capital Territory,113,3,110,0
2020-08-17,Australia,New South Wales,3959,52,2994,913
2020-08-17,Australia,Northern Territory,33,0,31,2
2020-08-17,Australia,Queensland,1091,6,1079,6
2020-08-17,Australia,South Australia,462,4,450,8
2020-08-17,Australia,Tasmania,230,13,216,1
2020-08-17,Australia,Victoria,17238,351,9023,7864
2020-08-17,Australia,Western Australia,647,9,633,5
2020-08-17,Fiji,NA,28,1,20,7
2020-08-17,New Zealand,NA,1643,22,1531,90
2020-08-17,Papua New Guinea,NA,333,3,110,220
2020-08-18,Australia,Australian Capital Territory,113,3,110,0
2020-08-18,Australia,New South Wales,3966,52,2994,920
2020-08-18,Australia,Northern Territory,33,0,31,2
2020-08-18,Australia,Queensland,1092,6,1079,7
2020-08-18,Australia,South Australia,462,4,451,7
2020-08-18,Australia,Tasmania,230,13,216,1
2020-08-18,Australia,Victoria,17446,363,9413,7670
2020-08-18,Australia,Western Australia,647,9,633,5
2020-08-18,Fiji,NA,28,1,20,7
2020-08-18,New Zealand,NA,1649,22,1531,96
2020-08-18,Papua New Guinea,NA,347,3,110,234
2020-08-19,Australia,Australian Capital Territory,113,3,110,0
2020-08-19,Australia,New South Wales,3971,52,2995,924
2020-08-19,Australia,Northern Territory,33,0,31,2
2020-08-19,Australia,Queensland,1093,6,1081,6
2020-08-19,Australia,South Australia,462,4,452,6
2020-08-19,Australia,Tasmania,230,13,216,1
2020-08-19,Australia,Victoria,17683,376,9729,7578
2020-08-19,Australia,Western Australia,651,9,633,9
2020-08-19,Fiji,NA,28,1,20,7
2020-08-19,New Zealand,NA,1654,22,1531,101
2020-08-19,Papua New Guinea,NA,347,3,110,234
2020-08-20,Australia,Australian Capital Territory,113,3,110,0
2020-08-20,Australia,New South Wales,3972,52,2994,926
2020-08-20,Australia,Northern Territory,33,0,31,2
2020-08-20,Australia,Queensland,1094,6,1082,6
2020-08-20,Australia,South Australia,462,4,452,6
2020-08-20,Australia,Tasmania,230,13,216,1
2020-08-20,Australia,Victoria,17852,385,12334,5133
2020-08-20,Australia,Western Australia,651,9,633,9
2020-08-20,Fiji,NA,28,1,20,7
2020-08-20,New Zealand,NA,1665,22,1538,105
2020-08-20,Papua New Guinea,NA,361,4,198,159
2020-08-21,Australia,Australian Capital Territory,113,3,110,0
2020-08-21,Australia,New South Wales,3981,52,2994,935
2020-08-21,Australia,Northern Territory,33,0,31,2
2020-08-21,Australia,Queensland,1103,6,1082,15
2020-08-21,Australia,South Australia,462,4,452,6
2020-08-21,Australia,Tasmania,230,13,216,1
2020-08-21,Australia,Victoria,18029,398,12940,4691
2020-08-21,Australia,Western Australia,651,9,633,9
2020-08-21,Fiji,NA,28,1,20,7
2020-08-21,New Zealand,NA,1671,22,1538,111
2020-08-21,Papua New Guinea,NA,361,4,198,159
2020-08-22,Australia,Australian Capital Territory,113,3,110,0
2020-08-22,Australia,New South Wales,3985,52,2994,939
2020-08-22,Australia,Northern Territory,33,0,31,2
2020-08-22,Australia,Queensland,1105,6,1082,17
2020-08-22,Australia,South Australia,462,4,452,6
2020-08-22,Australia,Tasmania,230,13,216,1
2020-08-22,Australia,Victoria,18231,415,13239,4577
2020-08-22,Australia,Western Australia,652,9,634,9
2020-08-22,Fiji,NA,28,1,23,4
2020-08-22,New Zealand,NA,1674,22,1538,114
2020-08-22,Papua New Guinea,NA,361,4,198,159
2020-08-23,Australia,Australian Capital Territory,113,3,110,0
2020-08-23,Australia,New South Wales,3988,52,2994,942
2020-08-23,Australia,Northern Territory,33,0,31,2
2020-08-23,Australia,Queensland,1106,6,1082,18
2020-08-23,Australia,South Australia,463,4,456,3
2020-08-23,Australia,Tasmania,230,13,216,1
2020-08-23,Australia,Victoria,18330,430,13708,4192
2020-08-23,Australia,Western Australia,652,9,634,9
2020-08-23,Fiji,NA,28,1,23,4
2020-08-23,New Zealand,NA,1683,22,1538,123
2020-08-23,Papua New Guinea,NA,401,4,232,165
2020-08-24,Australia,Australian Capital Territory,113,3,110,0
2020-08-24,Australia,New South Wales,3991,52,2994,945
2020-08-24,Australia,Northern Territory,33,0,31,2
2020-08-24,Australia,Queensland,1106,6,1082,18
2020-08-24,Australia,South Australia,463,4,456,3
2020-08-24,Australia,Tasmania,230,13,216,1
2020-08-24,Australia,Victoria,18464,438,14077,3949
2020-08-24,Australia,Western Australia,653,9,635,9
2020-08-24,Fiji,NA,28,1,23,4
2020-08-24,New Zealand,NA,1690,22,1539,129
2020-08-24,Papua New Guinea,NA,401,4,232,165
2020-08-25,Australia,Australian Capital Territory,113,3,110,0
2020-08-25,Australia,New South Wales,3997,52,2994,951
2020-08-25,Australia,Northern Territory,33,0,31,2
2020-08-25,Australia,Queensland,1107,6,1083,18
2020-08-25,Australia,South Australia,463,4,456,3
2020-08-25,Australia,Tasmania,230,13,216,1
2020-08-25,Australia,Victoria,18608,462,14572,3574
2020-08-25,Australia,Western Australia,653,9,636,8
2020-08-25,Fiji,NA,28,1,23,4
2020-08-25,New Zealand,NA,1695,22,1539,134
2020-08-25,Papua New Guinea,NA,419,4,232,183
2020-08-26,Australia,Australian Capital Territory,113,3,110,0
2020-08-26,Australia,New South Wales,4006,52,2994,960
2020-08-26,Australia,Northern Territory,33,0,31,2
2020-08-26,Australia,Queensland,1110,6,1083,21
2020-08-26,Australia,South Australia,463,4,456,3
2020-08-26,Australia,Tasmania,230,13,216,1
2020-08-26,Australia,Victoria,18714,485,14572,3657
2020-08-26,Australia,Western Australia,653,9,637,7
2020-08-26,Fiji,NA,28,1,23,4
2020-08-26,New Zealand,NA,1702,22,1554,126
2020-08-26,Papua New Guinea,NA,419,4,232,183
2020-08-27,Australia,Australian Capital Territory,113,3,110,0
2020-08-27,Australia,New South Wales,4019,52,2994,973
2020-08-27,Australia,Northern Territory,33,0,31,2
2020-08-27,Australia,Queensland,1113,6,1084,23
2020-08-27,Australia,South Australia,463,4,456,3
2020-08-27,Australia,Tasmania,230,13,216,1
2020-08-27,Australia,Victoria,18822,496,14837,3489
2020-08-27,Australia,Western Australia,655,9,637,9
2020-08-27,Fiji,NA,28,2,23,3
2020-08-27,New Zealand,NA,1714,22,1561,131
2020-08-27,Papua New Guinea,NA,424,4,232,188
2020-08-28,Australia,Australian Capital Territory,113,3,110,0
2020-08-28,Australia,New South Wales,4033,52,2994,987
2020-08-28,Australia,Northern Territory,33,0,31,2
2020-08-28,Australia,Queensland,1117,6,1084,27
2020-08-28,Australia,South Australia,463,4,458,1
2020-08-28,Australia,Tasmania,230,13,216,1
2020-08-28,Australia,Victoria,18903,513,15101,3289
2020-08-28,Australia,Western Australia,655,9,637,9
2020-08-28,Fiji,NA,28,2,23,3
2020-08-28,New Zealand,NA,1727,22,1568,137
2020-08-28,Papua New Guinea,NA,453,5,232,216
2020-08-29,Australia,Australian Capital Territory,113,3,110,0
2020-08-29,Australia,New South Wales,4040,52,2994,994
2020-08-29,Australia,Northern Territory,33,0,31,2
2020-08-29,Australia,Queensland,1121,6,1084,31
2020-08-29,Australia,South Australia,463,4,458,1
2020-08-29,Australia,Tasmania,230,13,216,1
2020-08-29,Australia,Victoria,19015,524,15324,3167
2020-08-29,Australia,Western Australia,655,9,641,5
2020-08-29,Fiji,NA,28,2,23,3
2020-08-29,New Zealand,NA,1729,22,1570,137
2020-08-29,Papua New Guinea,NA,453,5,232,216
2020-08-31,Australia,Australian Capital Territory,113,3,110,0
2020-08-31,Australia,New South Wales,4063,52,2994,1017
2020-08-31,Australia,Northern Territory,33,0,31,2
2020-08-31,Australia,Queensland,1124,6,1084,34
2020-08-31,Australia,South Australia,463,4,458,1
2020-08-31,Australia,Tasmania,230,13,216,1
2020-08-31,Australia,Victoria,19138,570,15814,2754
2020-08-31,Australia,Western Australia,655,9,641,5
2020-08-31,Fiji,NA,28,2,23,3
2020-08-31,New Zealand,NA,1752,22,1598,132
2020-08-31,Papua New Guinea,NA,459,5,232,222
2020-09-01,Australia,Australian Capital Territory,113,3,110,0
2020-09-01,Australia,New South Wales,4079,52,2994,1033
2020-09-01,Australia,Northern Territory,33,0,31,2
2020-09-01,Australia,Queensland,1126,6,1084,36
2020-09-01,Australia,South Australia,463,4,458,1
2020-09-01,Australia,Tasmania,230,13,217,0
2020-09-01,Australia,Victoria,19224,576,16152,2496
2020-09-01,Australia,Western Australia,655,9,641,5
2020-09-01,Fiji,NA,29,2,23,4
2020-09-01,New Zealand,NA,1757,22,1606,129
2020-09-01,Papua New Guinea,NA,460,5,232,223
2020-09-02,Australia,Australian Capital Territory,113,3,110,0
2020-09-02,Australia,New South Wales,4091,52,2994,1045
2020-09-02,Australia,Northern Territory,33,0,31,2
2020-09-02,Australia,Queensland,1128,6,1086,36
2020-09-02,Australia,South Australia,463,4,459,0
2020-09-02,Australia,Tasmania,230,13,217,0
2020-09-02,Australia,Victoria,19336,591,16152,2593
2020-09-02,Australia,Western Australia,655,9,641,5
2020-09-02,Fiji,NA,29,2,23,4
2020-09-02,New Zealand,NA,1759,22,1622,115
2020-09-02,Papua New Guinea,NA,471,5,232,234
2020-09-03,Australia,Australian Capital Territory,113,3,110,0
2020-09-03,Australia,New South Wales,4099,52,2994,1053
2020-09-03,Australia,Northern Territory,33,0,31,2
2020-09-03,Australia,Queensland,1128,6,1088,34
2020-09-03,Australia,South Australia,463,4,459,0
2020-09-03,Australia,Tasmania,230,13,217,0
2020-09-03,Australia,Victoria,19415,650,16370,2395
2020-09-03,Australia,Western Australia,655,9,643,3
2020-09-03,Fiji,NA,29,2,23,4
2020-09-03,New Zealand,NA,1764,22,1630,112
2020-09-03,Papua New Guinea,NA,471,5,232,234
2020-09-04,Australia,Australian Capital Territory,113,3,110,0
2020-09-04,Australia,New South Wales,4104,52,2994,1058
2020-09-04,Australia,Northern Territory,33,0,31,2
2020-09-04,Australia,Queensland,1129,6,1089,34
2020-09-04,Australia,South Australia,463,4,459,0
2020-09-04,Australia,Tasmania,231,13,218,0
2020-09-04,Australia,Victoria,19479,661,16625,2193
2020-09-04,Australia,Western Australia,655,9,644,2
2020-09-04,Fiji,NA,29,2,23,4
2020-09-04,New Zealand,NA,1767,24,1631,112
2020-09-04,Papua New Guinea,NA,479,5,232,242
